"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M","S1903_C01_031E","S1903_C01_031M","S1903_C02_031E","S1903_C02_031M",
"1400000US06085506804","Census Tract 5068.04, Santa Clara County, California","1359","49","111063","29507","88.6","3.5","104605","21317","0.0","2.9","-","-222222222","0.0","2.9","-","-222222222","11.4","3.5","171607","46873","0.0","2.9","-","-222222222","0.0","2.9","-","-222222222","0.0","2.9","-","-222222222","5.5","3.3","102841","103846","83.1","4.2","105707","23474","0.0","2.9","-","-222222222","25.9","4.1","202442","29773","45.1","4.8","131250","38793","29.0","3.7","63750","12329","1046","81","144559","28863","46.7","4.8","171953","35283","53.3","4.8","116667","35393","80.2","8.3","151806","17388","15.9","7.2","88182","47711","3.9","3.5","19635","79336","313","81","58079","10557","62.6","14.3","49722","25369","48.9","17.2","29297","22962","13.7","15.6","59180","185590","37.4","14.3","97917","30131","34.8","14.3","94219","44777","2.6","4.2","250,000+","-333333333","25.6","-888888888.0","(X)","-888888888","25.0","-888888888.0","(X)","(X)","27.8","-888888888.0","(X)","(X)",
"1400000US06085506900","Census Tract 5069, Santa Clara County, California","2638","122","144345","11961","86.7","4.2","144583","13076","0.5","0.9","-","-222222222","0.0","1.5","-","-222222222","9.9","3.2","142417","37850","0.8","1.2","250,000+","-333333333","1.7","1.6","44891","272870","0.4","0.7","-","-222222222","3.4","2.7","114333","159453","85.4","4.8","144435","12889","0.0","1.5","-","-222222222","30.5","4.6","171227","13120","38.4","3.9","142813","25072","31.1","3.4","73021","17922","2058","173","156512","12066","47.0","4.9","166094","12990","53.0","4.9","138846","24501","91.3","4.4","160370","11201","5.8","3.5","87578","33630","3.0","2.3","67188","91783","580","143","64239","28642","57.9","12.4","55000","16796","52.8","11.6","44821","23405","5.2","4.4","147206","45693","42.1","12.4","123750","116438","32.8","14.9","64783","72288","9.3","12.9","-","-222222222","22.7","-888888888.0","(X)","-888888888","20.6","-888888888.0","(X)","(X)","21.9","-888888888.0","(X)","(X)",
"1400000US06085507001","Census Tract 5070.01, Santa Clara County, California","3100","160","126000","14869","94.6","2.2","126077","15395","0.0","1.3","-","-222222222","0.0","1.3","-","-222222222","4.3","1.9","181250","111116","0.5","0.8","-","-222222222","0.6","1.0","-","-222222222","0.0","1.3","-","-222222222","2.0","1.8","44671","329566","93.7","2.5","125519","17386","0.0","1.3","-","-222222222","27.6","4.9","128238","31206","45.5","5.1","139545","39208","26.8","3.7","73571","30381","2016","169","161750","36201","37.3","6.4","182069","40217","62.7","6.4","158065","36657","87.2","6.4","182964","16352","9.7","5.6","95658","61194","3.1","3.0","146615","33041","1084","190","75526","19261","63.4","10.6","50742","21654","61.3","10.1","49766","16512","2.0","2.6","147885","141539","36.6","10.6","86853","19647","34.2","11.4","86635","21493","2.4","2.8","87031","105260","21.4","-888888888.0","(X)","-888888888","25.4","-888888888.0","(X)","(X)","13.9","-888888888.0","(X)","(X)",
"1400000US06085507002","Census Tract 5070.02, Santa Clara County, California","1026","69","187833","41860","90.3","5.6","189063","35307","4.2","4.1","189107","101444","0.0","3.8","-","-222222222","5.6","4.0","140729","186902","0.0","3.8","-","-222222222","0.0","3.8","-","-222222222","0.0","3.8","-","-222222222","1.5","2.2","-","**","88.8","6.0","189844","33866","0.0","3.8","-","-222222222","26.7","4.2","178750","71951","54.3","4.8","216023","73926","19.0","3.3","128523","52968","864","78","208446","28951","41.9","6.3","209730","22917","58.1","6.3","177500","87856","88.7","5.5","212917","43407","9.7","4.8","61667","96798","1.6","2.5","-","**","162","58","64432","91593","64.8","25.7","42396","22487","58.0","23.3","43636","32757","6.8","11.7","-","-222222222","35.2","25.7","188155","90704","30.2","25.6","188631","60775","4.9","7.7","-","-222222222","18.3","-888888888.0","(X)","-888888888","19.9","-888888888.0","(X)","(X)","6.2","-888888888.0","(X)","(X)",
"1400000US06085507100","Census Tract 5071, Santa Clara County, California","1241","104","76123","11701","89.8","5.3","78015","23109","0.7","1.3","-","-222222222","0.0","3.2","-","-222222222","6.5","4.1","70898","37360","0.0","3.2","-","-222222222","0.9","1.3","-","-222222222","2.0","1.9","75972","61206","5.2","3.1","88250","66649","86.3","5.9","77025","19187","7.2","4.9","52740","23276","35.8","7.7","79853","25614","43.6","7.4","101161","48635","13.5","2.8","36806","28674","553","83","146750","32373","51.4","9.7","152727","31499","48.6","9.7","136875","119134","75.8","11.8","173295","54123","13.2","7.7","70536","89871","11.0","8.5","151607","217312","688","118","66026","6747","72.2","10.9","64375","7610","58.1","12.7","65128","4885","14.1","8.2","53990","29244","27.8","10.9","71531","14661","26.6","10.8","71281","15242","1.2","1.9","-","-222222222","16.0","-888888888.0","(X)","-888888888","18.8","-888888888.0","(X)","(X)","13.8","-888888888.0","(X)","(X)",
"1400000US06085507203","Census Tract 5072.03, Santa Clara County, California","874","112","127500","20760","81.1","8.4","116133","43087","0.0","4.5","-","-222222222","0.0","4.5","-","-222222222","9.0","3.1","183125","44668","0.0","4.5","-","-222222222","0.0","4.5","-","-222222222","9.8","8.2","130511","126875","13.6","9.9","30114","13207","67.5","10.8","128833","13353","2.2","2.5","32159","50770","43.9","9.7","131486","16672","34.4","9.9","98203","44225","19.5","6.6","125833","44743","528","112","161290","24313","61.2","12.2","162460","32247","38.8","12.2","137969","62856","90.3","6.9","161815","22685","3.8","4.1","77500","24872","5.9","5.2","165795","144411","346","100","75192","61219","35.5","16.3","37026","31317","28.9","17.0","36034","29955","6.6","8.3","128083","111360","64.5","16.3","80050","28075","59.8","16.3","78295","41401","4.6","7.1","-","-222222222","17.4","-888888888.0","(X)","-888888888","16.1","-888888888.0","(X)","(X)","15.6","-888888888.0","(X)","(X)",
"1400000US06085507205","Census Tract 5072.05, Santa Clara County, California","1880","101","134722","16823","85.7","4.4","136429","31535","1.7","1.8","31250","46093","0.0","2.1","-","-222222222","10.0","3.6","132350","39712","0.4","0.7","-","-222222222","0.7","1.1","-","-222222222","1.4","1.2","250,000+","-333333333","3.2","1.9","151875","214193","84.1","4.4","132917","33820","0.0","2.1","-","-222222222","28.5","4.0","172543","68221","39.4","4.1","169259","42157","32.2","4.8","66382","35683","1331","111","175568","31929","40.9","4.0","206375","21603","59.1","4.0","150000","30830","92.3","4.3","190875","33565","4.9","3.5","46016","24688","2.8","2.5","100865","25004","549","107","65707","44174","63.6","14.1","46150","34291","59.6","14.1","45050","20266","4.0","4.7","250,000+","-333333333","36.4","14.1","70556","69876","28.6","12.8","34712","127137","7.8","8.3","71991","190059","27.1","-888888888.0","(X)","-888888888","21.6","-888888888.0","(X)","(X)","40.4","-888888888.0","(X)","(X)",
"1400000US06085507206","Census Tract 5072.06, Santa Clara County, California","975","80","137137","29848","85.4","7.6","141563","78975","1.2","2.3","139000","83397","0.0","4.0","-","-222222222","11.5","7.2","106622","59637","0.0","4.0","-","-222222222","0.9","1.6","-","-222222222","0.9","1.5","250,000+","-333333333","7.9","5.9","32305","222029","78.5","8.8","157875","69385","0.0","4.0","-","-222222222","26.2","8.4","220694","96967","46.9","9.8","158625","90065","27.0","7.0","64205","44361","816","92","183152","84597","45.8","10.3","250,000+","-333333333","54.2","10.3","137750","62636","87.6","8.7","204345","51686","2.3","2.7","107625","228260","10.0","8.4","106417","43100","159","65","82386","62418","74.8","20.1","80341","86560","69.2","20.1","66750","74239","5.7","9.7","-","-222222222","25.2","20.1","107045","87886","18.9","17.9","105909","98860","6.3","10.2","-","-222222222","40.6","-888888888.0","(X)","-888888888","40.1","-888888888.0","(X)","(X)","37.1","-888888888.0","(X)","(X)",
"1400000US06085507301","Census Tract 5073.01, Santa Clara County, California","2426","91","131420","17261","70.0","5.9","114784","15423","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","29.3","5.6","199063","41041","0.0","1.6","-","-222222222","0.0","1.6","-","-222222222","0.7","1.1","-","-222222222","2.9","2.2","93359","123260","67.1","6.0","120842","15160","0.4","0.8","-","-222222222","16.4","4.3","130483","50139","46.2","5.7","189688","55528","36.9","4.1","81771","26934","2016","121","147404","31012","45.9","5.4","160882","73125","54.1","5.4","146827","21634","92.9","4.8","162321","32858","4.4","3.5","2,500-","***","2.7","3.2","76763","82795","410","110","37115","47704","84.1","9.7","34738","35251","78.8","11.1","34099","22051","5.4","6.1","121250","161954","15.9","9.7","93295","32906","15.9","9.7","93295","32906","0.0","9.3","-","-222222222","20.0","-888888888.0","(X)","-888888888","18.6","-888888888.0","(X)","(X)","26.8","-888888888.0","(X)","(X)",
"1400000US06085507302","Census Tract 5073.02, Santa Clara County, California","960","56","154375","88926","85.1","7.2","131354","46967","0.0","4.1","-","-222222222","0.0","4.1","-","-222222222","13.0","7.4","250,000+","-333333333","0.0","4.1","-","-222222222","0.5","1.2","-","-222222222","1.4","1.3","215179","88700","3.8","3.2","34545","148065","81.4","8.2","132188","65942","0.0","4.1","-","-222222222","23.0","5.0","250,000+","-333333333","47.2","5.3","224453","59034","29.8","4.3","83182","15924","734","58","216429","73973","49.5","6.1","250,000+","-333333333","50.5","6.1","111339","30885","89.8","5.2","224453","94071","2.9","3.5","21750","57142","7.4","4.8","213750","73423","226","69","82045","43924","46.9","19.0","57045","24239","46.9","19.0","57045","24239","0.0","16.2","-","-222222222","53.1","19.0","101852","56680","53.1","19.0","101852","56680","0.0","16.2","-","-222222222","21.5","-888888888.0","(X)","-888888888","20.8","-888888888.0","(X)","(X)","23.5","-888888888.0","(X)","(X)",
"1400000US06085507401","Census Tract 5074.01, Santa Clara County, California","1844","59","151648","13624","54.2","3.5","124871","15581","0.0","2.1","-","-222222222","0.0","2.1","-","-222222222","45.2","3.5","166536","28190","0.0","2.1","-","-222222222","0.3","0.5","250,000+","-333333333","0.3","0.5","250,000+","-333333333","0.3","0.5","250,000+","***","54.2","3.5","124871","15581","0.0","2.1","-","-222222222","18.7","3.8","191786","34493","53.2","3.5","166141","35897","28.1","3.4","86438","34606","1510","79","166714","26484","50.3","4.9","221875","33236","49.7","4.9","136971","15497","93.8","2.9","168333","31385","4.8","2.7","125833","87404","1.5","1.7","64615","5929","334","76","46532","22741","54.2","17.3","53393","46600","50.3","17.2","58056","38326","3.9","6.7","-","-222222222","45.8","17.3","45774","22984","40.1","18.2","42031","36003","5.7","6.7","47159","77641","17.7","-888888888.0","(X)","-888888888","18.8","-888888888.0","(X)","(X)","12.9","-888888888.0","(X)","(X)",
"1400000US06085507402","Census Tract 5074.02, Santa Clara County, California","1393","72","139427","16147","76.4","4.0","130125","42449","0.4","0.8","-","-222222222","0.0","2.8","-","-222222222","23.3","4.0","158929","22487","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","0.0","2.8","-","-222222222","3.7","2.6","106250","169933","72.6","4.1","130333","35936","0.9","1.3","-","-222222222","22.3","4.9","153281","55993","50.7","5.3","159352","29913","26.1","5.0","63542","10801","1025","78","158287","21006","43.0","7.3","200893","32941","57.0","7.3","139063","27940","89.8","5.0","170185","28932","7.0","3.7","62857","28712","3.2","3.0","149271","102660","368","82","36389","62440","58.7","14.4","81389","27378","52.2","14.9","81667","24403","6.5","7.1","29808","442163","41.3","14.4","24355","25476","41.3","14.4","24355","25476","0.0","10.3","-","-222222222","21.6","-888888888.0","(X)","-888888888","24.0","-888888888.0","(X)","(X)","14.9","-888888888.0","(X)","(X)",
"1400000US06085507500","Census Tract 5075, Santa Clara County, California","1930","80","160650","31936","56.0","4.6","111335","14156","0.0","2.0","-","-222222222","0.0","2.0","-","-222222222","41.9","4.4","205064","11634","0.0","2.0","-","-222222222","0.0","2.0","-","-222222222","2.1","3.1","-","-222222222","0.9","1.5","-","**","55.1","4.7","110975","16206","0.0","2.0","-","-222222222","23.2","5.5","187333","29181","51.2","5.3","184375","45188","25.6","4.4","58833","27463","1664","121","183750","27567","49.9","5.5","221827","33538","50.1","5.5","112292","14957","89.2","5.5","195083","23243","9.8","5.3","55547","97800","1.0","1.5","-","**","266","114","29309","31312","75.2","18.4","29362","28077","69.5","20.1","28963","18490","5.6","9.4","-","-222222222","24.8","18.4","22361","217157","18.8","16.1","21250","121927","6.0","8.9","-","-222222222","18.8","-888888888.0","(X)","-888888888","20.9","-888888888.0","(X)","(X)","6.0","-888888888.0","(X)","(X)",
"1400000US06085507600","Census Tract 5076, Santa Clara County, California","1990","83","154423","39364","56.5","6.7","117165","34677","1.8","2.6","-","-222222222","0.0","2.0","-","-222222222","36.6","3.6","222902","28817","0.0","2.0","-","-222222222","4.3","5.1","250,000+","-333333333","0.7","1.0","-","-222222222","3.6","4.8","250,000+","***","56.5","6.7","117165","34677","0.0","2.0","-","-222222222","14.0","4.0","243750","38209","58.7","4.9","205294","51552","27.3","3.4","81354","24928","1722","120","198981","40575","48.8","6.6","242000","22293","51.2","6.6","133000","30453","88.0","4.5","223036","30601","10.5","4.2","53077","56754","1.5","1.6","102679","75043","268","95","58269","37511","65.3","20.9","68047","46885","55.2","20.5","67813","40313","10.1","10.7","122750","211675","34.7","20.9","46632","46027","21.3","16.3","90655","88184","13.4","18.0","-","-222222222","26.7","-888888888.0","(X)","-888888888","26.5","-888888888.0","(X)","(X)","28.0","-888888888.0","(X)","(X)",
"1400000US06085507701","Census Tract 5077.01, Santa Clara County, California","1384","66","128659","19848","40.2","4.1","103150","14057","2.0","3.2","-","-222222222","0.0","2.8","-","-222222222","54.0","5.4","163125","35582","0.0","2.8","-","-222222222","3.0","4.6","-","-222222222","0.9","1.5","-","-222222222","1.5","1.7","250,000+","***","39.3","4.6","102850","19438","0.0","2.8","-","-222222222","31.3","5.0","162422","43574","55.5","5.9","132778","31521","13.2","3.4","44886","13109","1181","84","147837","20015","59.8","5.7","182750","31403","40.2","5.7","103825","11470","89.4","4.8","157237","25018","10.6","4.8","86161","68066","0.0","3.3","-","**","203","82","44635","31912","64.0","22.3","26346","39818","64.0","22.3","26346","39818","0.0","17.8","-","-222222222","36.0","22.3","75729","18223","26.6","20.1","73846","3384","9.4","9.7","250,000+","-333333333","12.4","-888888888.0","(X)","-888888888","12.1","-888888888.0","(X)","(X)","14.3","-888888888.0","(X)","(X)",
"1400000US06085507702","Census Tract 5077.02, Santa Clara County, California","2014","76","180125","18954","44.7","4.7","182188","24525","0.0","2.0","-","-222222222","0.0","2.0","-","-222222222","54.8","4.7","175987","30187","0.0","2.0","-","-222222222","0.0","2.0","-","-222222222","0.5","0.8","-","-222222222","0.0","2.0","-","**","44.7","4.7","182188","24525","0.0","2.0","-","-222222222","19.9","4.4","238672","60089","60.3","5.0","190025","10838","19.8","3.3","77500","25166","1862","90","187206","11775","50.6","4.9","203529","22113","49.4","4.9","160625","26544","92.3","4.8","188125","14506","3.7","2.3","119479","100916","4.0","4.2","190268","97131","152","78","70438","29926","72.4","23.6","63750","42285","72.4","23.6","63750","42285","0.0","22.9","-","-222222222","27.6","23.6","88594","60144","27.6","23.6","88594","60144","0.0","22.9","-","-222222222","16.5","-888888888.0","(X)","-888888888","17.9","-888888888.0","(X)","(X)","0.0","-888888888.0","(X)","(X)",
"1400000US06085507703","Census Tract 5077.03, Santa Clara County, California","2515","144","120176","17244","55.8","4.3","102461","14667","2.2","2.9","-","-222222222","0.0","1.6","-","-222222222","41.3","5.4","156667","23232","0.0","1.6","-","-222222222","0.3","1.1","-","-222222222","0.5","0.9","-","-222222222","1.9","1.6","27308","122551","54.2","4.3","104167","14823","0.0","1.6","-","-222222222","26.1","4.1","135679","10046","49.7","5.2","145820","27985","24.1","3.9","54417","26688","1927","149","142461","19345","58.6","5.6","160227","29793","41.4","5.6","120094","33269","89.3","4.4","150273","20458","8.3","4.1","106979","59146","2.4","2.1","185813","115361","588","137","39444","31248","68.0","11.7","35000","15129","65.6","11.8","35729","15090","2.4","4.1","-","-222222222","32.0","11.7","81810","21835","27.0","11.7","90387","47920","4.9","7.5","-","-222222222","26.2","-888888888.0","(X)","-888888888","26.2","-888888888.0","(X)","(X)","24.3","-888888888.0","(X)","(X)",
"1400000US06085507805","Census Tract 5078.05, Santa Clara County, California","1720","113","90000","10788","51.0","5.5","75093","19155","0.6","1.0","-","-222222222","0.0","2.3","-","-222222222","43.6","5.7","106111","31326","0.0","2.3","-","-222222222","3.3","3.8","29596","136507","1.4","1.6","150357","224116","9.0","4.7","80441","58711","45.6","5.4","71250","17471","2.1","1.6","16250","84085","47.4","5.2","89926","21174","34.7","5.6","100288","7515","15.8","3.9","47273","9798","1189","118","101678","11260","65.7","5.5","100954","15874","34.3","5.5","103558","14975","78.9","9.0","107500","11399","9.3","3.8","52031","27511","11.8","8.5","112561","53730","531","133","49688","12054","50.1","13.9","41591","16436","32.8","13.5","48125","10667","17.3","13.8","28382","36291","49.9","13.9","75972","28431","36.2","12.7","60682","37239","13.7","9.0","155903","136433","22.6","-888888888.0","(X)","-888888888","19.5","-888888888.0","(X)","(X)","29.6","-888888888.0","(X)","(X)",
"1400000US06085507806","Census Tract 5078.06, Santa Clara County, California","1877","102","117340","11024","35.5","6.0","92368","24114","0.7","1.1","-","-222222222","0.7","1.0","-","-222222222","60.0","5.8","122917","12068","0.0","2.1","-","-222222222","1.4","1.5","83750","164963","1.7","1.7","70417","98813","5.1","4.3","31442","26964","31.1","6.1","108750","33596","2.4","2.0","2,500-","-333333333","49.5","6.1","121230","10501","38.7","5.9","137115","50711","9.4","4.0","55417","54815","1476","120","129808","18592","68.9","7.3","125739","17443","31.1","7.3","140729","21048","88.1","5.6","140313","16912","10.1","5.3","58021","40771","1.8","1.6","149444","133348","401","107","50848","32642","50.9","16.7","45893","23032","45.1","15.8","46577","8736","5.7","6.4","2,500-","-333333333","49.1","16.7","86250","6336","41.6","16.2","86378","47166","7.5","7.3","82206","100147","17.9","-888888888.0","(X)","-888888888","19.3","-888888888.0","(X)","(X)","12.7","-888888888.0","(X)","(X)",
"1400000US06085507807","Census Tract 5078.07, Santa Clara County, California","1061","23","113589","23127","34.0","4.8","57452","24030","0.0","3.7","-","-222222222","0.0","3.7","-","-222222222","62.0","5.1","150465","29487","1.8","2.4","-","-222222222","2.2","2.8","-","-222222222","0.0","3.7","-","-222222222","2.2","2.8","-","**","34.0","4.8","57452","24030","0.3","0.8","-","-222222222","34.3","5.2","143500","54518","47.2","6.0","131705","37595","18.2","3.5","44393","13436","962","54","125556","30076","61.0","5.0","150610","29260","39.0","5.0","67188","46602","76.9","7.4","150291","23618","18.9","7.0","41154","17889","4.2","3.3","60658","39171","99","50","22232","45091","68.7","24.3","41154","58438","68.7","24.3","41154","58438","0.0","32.0","-","-222222222","31.3","24.3","21161","45576","31.3","24.3","21161","45576","0.0","32.0","-","-222222222","29.0","-888888888.0","(X)","-888888888","28.4","-888888888.0","(X)","(X)","16.2","-888888888.0","(X)","(X)",
